#{"t_start": 1649682621.0002048, "env_id": "Reacher-v2"}
r,l,t
-6.215868,50,498.856191
-4.44716,50,498.906051
-10.421482,50,498.955951
-2.216673,50,499.006165
-2.162909,50,500.432724
-2.577229,50,500.480733
-4.127678,50,500.530433
-4.144273,50,500.581862
-4.893141,50,500.630483
-5.138866,50,500.677518
-3.503313,50,500.724391
-4.050215,50,500.771338
-3.853649,50,500.81827
-4.315585,50,500.868329
-4.328076,50,500.918135
-9.37608,50,500.968236
-3.053434,50,501.018674
-4.393052,50,501.069015
-1.310982,50,501.118728
-5.694979,50,501.168523
-3.904958,50,501.218084
-3.835844,50,501.268088
-4.041971,50,501.31642
-3.95456,50,501.36743
-6.722435,50,501.418379
-5.63079,50,501.468907
-4.505996,50,501.519042
-6.064708,50,501.569966
-4.166294,50,501.620323
-7.235064,50,501.671453
-2.734483,50,501.721648
-7.622316,50,501.772709
-5.116029,50,501.823248
-8.60386,50,501.873898
-3.696321,50,501.923789
-12.899612,50,501.974077
-3.069865,50,502.024833
-8.381022,50,502.075434
-4.775057,50,502.125776
-4.548266,50,502.176371
-4.544289,50,502.226543
-7.421086,50,502.277118
-7.683783,50,502.326984
-12.059271,50,502.377686
-2.87137,50,502.427677
-5.434541,50,503.884741
-5.871617,50,503.934243
-6.246917,50,503.983834
-3.893742,50,504.033098
-1.921527,50,504.082523
-2.626765,50,504.131678
-2.557389,50,504.181126
-1.836609,50,504.230239
-7.703378,50,504.280062
-5.072814,50,504.32988
-5.834792,50,504.379099
-4.704667,50,504.429709
-6.976885,50,504.478924
-9.163849,50,504.529391
-6.243947,50,504.578785
-10.892758,50,504.630104
-2.876783,50,504.677694
-4.648338,50,504.724231
-9.921005,50,504.770627
-3.740678,50,504.817147
-5.258774,50,504.865511
-4.712452,50,504.913029
-6.237765,50,504.959803
-5.153039,50,505.006528
-3.397875,50,505.053273
-5.829102,50,505.100367
-3.71553,50,505.150582
-4.592957,50,505.200685
-10.230469,50,505.250784
-5.081702,50,505.300976
-5.702835,50,505.350742
-8.182969,50,505.400528
-6.928022,50,505.450063
-3.601529,50,505.499739
-6.382222,50,505.549403
-3.142854,50,505.59756
-12.758117,50,505.648159
-4.081298,50,505.698742
-7.560066,50,505.74849
-2.825035,50,505.798223
-1.805856,50,505.848867
-3.243034,50,507.261644
-2.627501,50,507.311122
-5.116162,50,507.360918
-4.1725,50,507.412982
-4.774302,50,507.462609
-5.349387,50,507.51297
-5.347039,50,507.562383
-4.452898,50,507.611959
-3.937109,50,507.662207
-4.754231,50,507.711791
-6.154017,50,507.761372
-9.782817,50,507.810322
-2.400927,50,507.859518
-3.077835,50,507.910024
-4.445716,50,507.960102
-8.868846,50,508.010122
-4.871396,50,508.059872
-3.861868,50,508.11032
-4.165128,50,508.160529
-4.648479,50,508.210717
-4.988397,50,508.260941
-4.831693,50,508.310573
-6.894642,50,508.360316
-4.495268,50,508.409874
-3.555824,50,508.459588
-5.019444,50,508.509474
-7.123528,50,508.560288
-6.415516,50,508.610425
-4.557959,50,508.660909
-4.243622,50,508.713533
-6.728035,50,508.763473
-3.61189,50,508.812647
-6.173669,50,508.86024
-2.93835,50,508.906681
-7.199204,50,508.953114
-5.243201,50,508.999504
-5.570278,50,509.04659
-4.394878,50,509.09372
-5.012719,50,509.14059
-16.24915,50,509.187652
-4.285667,50,509.234402
-2.786009,50,510.661849
-5.64498,50,510.713341
-7.721445,50,510.764138
-2.753533,50,510.815496
-2.692078,50,510.867144
-4.782737,50,510.917144
-4.146895,50,510.966559
-3.458142,50,511.015964
-2.422836,50,511.065709
-4.608718,50,511.116086
-5.45065,50,511.165165
-7.665699,50,511.215811
-5.415357,50,511.265737
-6.796269,50,511.315555
-4.507363,50,511.365258
-4.234477,50,511.414703
-6.776069,50,511.464053
-10.954077,50,511.513501
-8.093475,50,511.563453
-11.239683,50,511.613303
-4.335016,50,511.662994
-3.810253,50,511.712698
-5.89701,50,511.762429
-5.638181,50,511.812137
-1.661091,50,511.861684
-1.404443,50,511.911586
-4.485514,50,511.961354
-3.390704,50,512.012603
-2.670372,50,512.064488
-7.423276,50,512.116474
-9.069287,50,512.167422
-1.814987,50,512.216896
-4.736922,50,512.266646
-7.357103,50,512.316506
-1.09211,50,512.366573
-7.861015,50,512.417066
-3.881907,50,512.467042
-5.402669,50,512.516495
-3.430883,50,512.566241
-8.217357,50,512.615297
-4.684024,50,512.665414
-9.579768,50,514.071778
-8.48181,50,514.122295
-9.292174,50,514.173405
-4.868787,50,514.223588
-4.489345,50,514.273973
-4.778042,50,514.324123
-6.400139,50,514.375346
-3.733624,50,514.425671
-3.768542,50,514.47606
-4.642037,50,514.526633
-5.605296,50,514.577044
-7.854373,50,514.626824
-5.682654,50,514.676835
-6.799374,50,514.726873
-5.097749,50,514.777172
-7.321657,50,514.82838
-4.78771,50,514.878483
-6.353301,50,514.928416
-2.20882,50,514.978423
-9.597745,50,515.028221
-7.51813,50,515.080283
-3.223966,50,515.130412
-6.355438,50,515.181049
-4.045459,50,515.231477
-6.387424,50,515.281705
-2.305805,50,515.332066
-4.935151,50,515.383
-14.061695,50,515.434071
-5.104296,50,515.484933
-5.093103,50,515.535239
-5.486639,50,515.585478
-4.882892,50,515.63557
-11.085317,50,515.685475
-15.893368,50,515.735688
-5.400621,50,515.78705
-2.989045,50,515.837175
-3.814344,50,515.888196
-1.857797,50,515.937992
-8.449737,50,515.988726
-5.501376,50,516.038682
-5.008366,50,516.088392
-5.513872,50,517.547827
-2.726229,50,517.594492
-2.104098,50,517.642571
-4.248129,50,517.689025
-2.948402,50,517.735471
-3.172831,50,517.782331
-3.389483,50,517.828962
-9.338107,50,517.880586
-8.208922,50,517.9309
-2.461546,50,517.980514
-3.420914,50,518.030432
-4.822103,50,518.080522
-3.45071,50,518.131426
-6.772766,50,518.180829
-4.087187,50,518.23147
-5.640455,50,518.281933
-5.927535,50,518.330694
-3.453193,50,518.38048
-5.03322,50,518.430723
-5.673372,50,518.481303
-5.390016,50,518.531492
-5.874125,50,518.581306
-3.647429,50,518.631022
-3.985461,50,518.681441
-5.177572,50,518.73188
-1.275783,50,518.78181
-2.400768,50,518.831789
-2.427487,50,518.882499
-3.426537,50,518.931549
-10.773965,50,518.981951
-5.763138,50,519.031835
-4.31933,50,519.081818
-6.156349,50,519.131965
-3.620116,50,519.182005
-4.416232,50,519.233881
-1.768098,50,519.283838
-3.842917,50,519.333126
-6.508919,50,519.382959
-1.094671,50,519.432406
-2.534921,50,519.482188
-5.292404,50,520.945893
-1.657668,50,520.996147
-4.715788,50,521.046013
-3.082451,50,521.096337
-4.942062,50,521.146063
-9.49807,50,521.197067
-5.996555,50,521.246652
-3.139867,50,521.296206
-2.238015,50,521.346244
-4.55337,50,521.395573
-5.554534,50,521.445044
-4.167581,50,521.49644
-6.057104,50,521.547763
-4.350657,50,521.596496
-3.498121,50,521.642858
-1.900225,50,521.689771
-9.450425,50,521.737066
-1.790785,50,521.783515
-2.792047,50,521.83228
-5.662895,50,521.879482
-6.683773,50,521.926219
-2.976048,50,521.973044
-10.741444,50,522.020101
-3.778673,50,522.068973
-4.125145,50,522.118356
-6.187003,50,522.168179
-8.680178,50,522.218019
-5.839455,50,522.268126
-8.802305,50,522.318285
-6.73074,50,522.367797
-3.754691,50,522.417136
-6.718275,50,522.467546
-4.568064,50,522.518409
-1.968018,50,522.566154
-10.486209,50,522.616324
-6.985892,50,522.667968
-4.575952,50,522.717803
-11.485202,50,522.767574
-12.491987,50,522.817558
-2.848573,50,522.868105
-3.34134,50,522.918438
-3.541173,50,524.378975
-3.776174,50,524.428689
-5.858132,50,524.479631
-4.67513,50,524.529692
-8.488034,50,524.579821
-9.573748,50,524.62998
-4.386402,50,524.680118
-6.185373,50,524.729967
-2.826214,50,524.779652
-5.064154,50,524.831005
-3.076692,50,524.881556
-5.603226,50,524.931595
-6.730434,50,524.98171
-5.519633,50,525.032158
-1.754492,50,525.08271
-8.659285,50,525.132761
-6.439954,50,525.183374
-2.855557,50,525.233301
-6.530086,50,525.283009
-6.523006,50,525.333673
-4.707534,50,525.383576
-5.031115,50,525.43384
-4.660703,50,525.484483
-13.079074,50,525.53422
-14.473176,50,525.584934
-7.219129,50,525.634394
-14.823346,50,525.685063
-4.545915,50,525.734769
-9.545784,50,525.784902
-7.292771,50,525.833025
-5.352915,50,525.879923
-10.441824,50,525.926669
-10.73424,50,525.973486
-3.318821,50,526.02102
-13.845102,50,526.069382
-6.95124,50,526.116638
-15.97196,50,526.164581
-9.773741,50,526.212489
-6.13979,50,526.259904
-2.011381,50,526.310192
-4.71344,50,526.360649
-4.327024,50,527.804733
-11.001658,50,527.854715
-3.712482,50,527.905168
-8.941063,50,527.95536
-4.949873,50,528.005367
-2.325043,50,528.055336
-3.715803,50,528.1056
-5.111312,50,528.155787
-3.250894,50,528.206131
-4.39116,50,528.257237
-12.498154,50,528.30823
-4.233151,50,528.357218
-2.837024,50,528.4077
-4.047667,50,528.457267
-4.634929,50,528.507441
-4.619622,50,528.55835
-5.226678,50,528.607938
-5.191079,50,528.658679
-4.858583,50,528.708926
-9.421326,50,528.759294
-9.639384,50,528.809631
-8.074422,50,528.859541
-6.348591,50,528.909602
-4.132109,50,528.959448
-3.2262,50,529.00959
-12.404099,50,529.06128
-4.509931,50,529.111962
-2.847928,50,529.162473
-6.01159,50,529.21346
-3.875937,50,529.264542
-3.800294,50,529.315441
-4.155676,50,529.365964
-4.767056,50,529.416164
-10.78317,50,529.466163
-4.927958,50,529.516499
-3.953699,50,529.567842
-2.985014,50,529.617677
-11.678118,50,529.668224
-5.224708,50,529.718189
-16.944611,50,529.768806
-9.522708,50,529.818461
-3.766856,50,531.227659
-5.409758,50,531.27801
-5.883028,50,531.328202
-5.05009,50,531.37874
-2.78649,50,531.428751
-7.782402,50,531.479795
-2.484428,50,531.52961
-8.597015,50,531.579939
-4.431026,50,531.630872
-7.286581,50,531.681045
-4.121886,50,531.731148
-5.017075,50,531.782079
-3.818141,50,531.832138
-7.610515,50,531.882091
-4.498979,50,531.931859
-4.446584,50,531.982455
-3.596966,50,532.032824
-2.713827,50,532.098076
-6.739083,50,532.148872
-5.238238,50,532.199399
-4.541942,50,532.250923
-9.783158,50,532.301594
-4.938157,50,532.351288
-3.315633,50,532.401666
-14.498871,50,532.451978
-4.065426,50,532.502619
-3.217565,50,532.552199
-3.890006,50,532.602643
-5.155816,50,532.653003
-3.986834,50,532.703606
-5.150597,50,532.754232
-3.815804,50,532.804253
-6.424062,50,532.854912
-3.857851,50,532.907138
-2.952577,50,532.956718
-4.011988,50,533.007362
-5.836435,50,533.057714
-5.904825,50,533.10869
-4.08843,50,533.157977
-9.953372,50,533.208238
-1.638192,50,533.259036
-5.109957,50,534.665991
-1.921603,50,534.715344
-2.221382,50,534.765005
-2.849289,50,534.814573
-6.506448,50,534.864232
-3.523097,50,534.914712
-4.308904,50,534.96318
-3.22206,50,535.012265
-5.870609,50,535.062094
-5.056905,50,535.111297
-4.718252,50,535.160602
-3.444156,50,535.210334
-9.507851,50,535.260027
-16.608911,50,535.310414
-10.385028,50,535.360273
-4.414181,50,535.409853
-4.220288,50,535.459641
-10.512818,50,535.509593
-2.693534,50,535.560447
-4.569012,50,535.610296
-5.36881,50,535.660563
-1.837917,50,535.710183
-3.960944,50,535.760252
-8.650367,50,535.810368
-2.11452,50,535.860627
-9.526977,50,535.911158
-3.287954,50,535.961539
-4.643753,50,536.012235
-4.773679,50,536.061719
-4.015713,50,536.111324
-2.621136,50,536.161296
-3.666287,50,536.210639
-8.407313,50,536.260095
-4.250609,50,536.310238
-2.556735,50,536.360821
-5.044531,50,536.410538
-4.297821,50,536.461081
-8.153619,50,536.510672
-5.604419,50,536.560275
-12.894092,50,536.611528
-8.63613,50,536.661832
-4.028566,50,538.135543
-7.679986,50,538.186307
-5.813653,50,538.236823
-5.164268,50,538.28763
-4.032658,50,538.33731
-3.932226,50,538.385578
-6.07357,50,538.432311
-5.928953,50,538.479022
-6.995168,50,538.525615
-4.348551,50,538.572687
-4.09298,50,538.621776
-2.700104,50,538.669028
-6.660868,50,538.716345
-10.770305,50,538.769866
-6.936498,50,538.8217
-3.866671,50,538.87233
-8.66586,50,538.923001
-6.470698,50,538.973679
-7.37572,50,539.026064
-0.989014,50,539.077944
-9.080098,50,539.127977
-10.46036,50,539.1779
-5.697837,50,539.227985
-3.680486,50,539.277899
-3.983738,50,539.326405
-8.267059,50,539.376934
-2.29547,50,539.427684
-4.422999,50,539.477718
-6.415621,50,539.528097
-3.15403,50,539.579732
-4.130196,50,539.631342
-4.044943,50,539.681777
-7.682347,50,539.73186
-1.633536,50,539.783206
-5.217786,50,539.833534
-2.164594,50,539.884036
-8.868682,50,539.93397
-2.675368,50,539.985057
-2.110257,50,540.035769
-1.343926,50,540.086385
-5.350903,50,540.136791
-11.122642,50,541.585665
-3.574459,50,541.635901
-7.538668,50,541.686084
-6.773101,50,541.736142
-4.767091,50,541.78638
-4.491043,50,541.836975
-5.116474,50,541.887211
-4.765737,50,541.937577
-3.813891,50,541.987991
-6.742948,50,542.037885
-3.24408,50,542.088552
-10.476663,50,542.138671
-5.247315,50,542.188626
-3.992659,50,542.239159
-3.060597,50,542.288707
-2.052248,50,542.338857
-7.913979,50,542.389062
-1.132415,50,542.439362
-4.774415,50,542.489585
-3.808752,50,542.54026
-5.16873,50,542.588209
-9.859555,50,542.63536
-5.199427,50,542.682656
-5.127111,50,542.729572
-3.73968,50,542.778214
-5.49956,50,542.825594
-10.667273,50,542.872579
-5.432284,50,542.919969
-2.91957,50,542.966972
-4.593892,50,543.014495
-5.873507,50,543.064434
-5.643828,50,543.115319
-6.270029,50,543.165583
-5.065017,50,543.215718
-9.637592,50,543.2663
-5.811424,50,543.31668
-6.530386,50,543.366214
-4.422982,50,543.417065
-4.547457,50,543.467496
-4.699255,50,543.516443
-6.872419,50,543.567253
-5.352455,50,545.019824
-3.570625,50,545.069986
-3.197976,50,545.119492
-4.178833,50,545.169662
-4.643343,50,545.219605
-2.356235,50,545.269781
-9.459627,50,545.320765
-1.804184,50,545.370641
-4.488716,50,545.421352
-4.502024,50,545.47111
-4.737914,50,545.52095
-3.529831,50,545.570738
-3.092545,50,545.620665
-13.508501,50,545.670641
-8.112975,50,545.720553
-5.955847,50,545.770312
-4.241539,50,545.820315
-3.706751,50,545.870215
-3.313647,50,545.920393
-6.719688,50,545.970722
-4.488427,50,546.021564
-1.298307,50,546.071679
-5.722649,50,546.122463
-6.647333,50,546.173567
-10.052142,50,546.223953
-4.237878,50,546.274621
-3.158945,50,546.324326
-5.37271,50,546.374457
-6.567394,50,546.424112
-10.107185,50,546.475123
-4.176628,50,546.525684
-5.371331,50,546.575316
-6.866853,50,546.625502
-7.602683,50,546.675886
-4.657496,50,546.725852
-6.0111,50,546.772731
-4.446609,50,546.819576
-7.033053,50,546.866426
-8.999183,50,546.913412
-5.015714,50,546.963242
-7.045339,50,547.010925
-4.424868,50,548.557183
-4.371357,50,548.607193
-3.634502,50,548.657085
-1.994528,50,548.707095
-4.301395,50,548.757045
-5.798457,50,548.807657
-4.212349,50,548.857937
-3.94683,50,548.909562
-7.802532,50,548.959648
-4.827344,50,549.010642
-8.025791,50,549.059463
-6.075535,50,549.109066
-3.898699,50,549.158815
-5.244741,50,549.20879
-4.980995,50,549.258229
-4.818177,50,549.307495
-2.342522,50,549.356887
-4.98171,50,549.40584
-8.128804,50,549.455688
-1.70805,50,549.50502
-6.319518,50,549.55439
-4.876339,50,549.60425
-5.631127,50,549.653577
-3.340094,50,549.702832
-5.117676,50,549.752406
-2.586579,50,549.801995
-4.011671,50,549.851566
-4.964733,50,549.901109
-4.45121,50,549.950763
-4.640897,50,550.001179
-5.445915,50,550.051216
-5.191599,50,550.101863
-1.658198,50,550.152269
-1.17556,50,550.202873
-4.564593,50,550.252685
-2.642685,50,550.303531
-4.175476,50,550.353426
-2.425288,50,550.402874
-2.94477,50,550.452821
-2.489714,50,550.50184
-1.461609,50,550.550796
-1.167544,50,551.949559
-4.022945,50,552.000392
-5.019633,50,552.050567
-7.735217,50,552.111245
-4.171686,50,552.161732
-7.681283,50,552.211838
-4.38823,50,552.262167
-2.642174,50,552.312859
-4.722644,50,552.363065
-5.761231,50,552.413144
-2.620006,50,552.462893
-15.257019,50,552.512827
-4.820566,50,552.563074
-2.597122,50,552.612992
-13.105712,50,552.663503
-4.026651,50,552.713164
-2.796766,50,552.762834
-6.730198,50,552.812802
-9.306324,50,552.862804
-10.731678,50,552.912405
-6.121406,50,552.965286
-4.677037,50,553.015589
-4.431038,50,553.065076
-4.626104,50,553.114385
-13.19312,50,553.164489
-4.062784,50,553.214403
-3.194266,50,553.263296
-8.012375,50,553.313372
-5.821281,50,553.363299
-7.67855,50,553.413214
-2.978811,50,553.462604
-5.013577,50,553.511734
-1.982824,50,553.560962
-3.634327,50,553.610052
-7.898353,50,553.660459
-3.490825,50,553.709996
-2.933467,50,553.759458
-5.167946,50,553.80914
-12.972966,50,553.858679
-8.438749,50,553.908527
-4.864724,50,553.95807
-2.732067,50,555.378582
-3.322459,50,555.425112
-1.907713,50,555.47153
-3.85262,50,555.518264
-5.271446,50,555.567239
-4.210638,50,555.616573
-4.2183,50,555.666558
-4.03023,50,555.716668
-5.996698,50,555.76655
-12.10451,50,555.817051
-5.724236,50,555.866383
-3.994564,50,555.91627
-1.69227,50,555.967796
-5.631689,50,556.017608
-4.292853,50,556.065961
-6.24279,50,556.116772
-12.372215,50,556.166652
-3.595417,50,556.21628
-7.369715,50,556.266118
-8.904904,50,556.316326
-5.755234,50,556.366967
-4.861646,50,556.416711
-2.70853,50,556.466981
-9.069499,50,556.517284
-3.156288,50,556.567107
-3.54131,50,556.616409
-3.127249,50,556.666274
-2.465707,50,556.715891
-5.572321,50,556.766274
-5.490572,50,556.815599
-5.300957,50,556.865043
-7.821457,50,556.915198
-3.284954,50,556.964319
-9.407103,50,557.013415
-2.01195,50,557.063323
-10.359046,50,557.112814
-4.180491,50,557.162228
-5.469228,50,557.212805
-4.792407,50,557.262174
-5.222193,50,557.311694
-6.427339,50,557.361997
-4.194103,50,558.798268
-6.206224,50,558.848279
-5.702856,50,558.89819
-4.320588,50,558.947926
-9.253548,50,558.998251
-1.870509,50,559.048626
-6.345613,50,559.098159
-1.569441,50,559.149562
-2.849125,50,559.199599
-6.778407,50,559.250076
-4.630313,50,559.297066
-4.704577,50,559.343899
-4.618164,50,559.39057
-2.942015,50,559.437898
-8.591868,50,559.487536
-8.039527,50,559.537696
-3.518208,50,559.59
-2.008865,50,559.637436
-5.59113,50,559.68477
-4.909036,50,559.732044
-5.581948,50,559.779145
-5.868169,50,559.827284
-8.372238,50,559.877649
-6.048808,50,559.928697
-6.950992,50,559.980715
-3.177346,50,560.031561
-2.390058,50,560.082229
-4.433927,50,560.132695
-2.18654,50,560.182093
-4.572599,50,560.232434
-5.23293,50,560.282453
-9.612371,50,560.331099
-4.061427,50,560.381478
-2.319065,50,560.431844
-6.249246,50,560.482352
-6.280348,50,560.533086
-11.01439,50,560.583067
-15.925112,50,560.633453
-4.420224,50,560.684592
-2.164758,50,560.734581
-8.622661,50,560.785109
-4.308708,50,562.229467
-2.687676,50,562.27948
-4.090916,50,562.329286
-4.823981,50,562.380048
-4.517577,50,562.430488
-11.391379,50,562.480452
-3.789293,50,562.530526
-1.74572,50,562.581139
-16.330048,50,562.631671
-5.430744,50,562.68198
-3.049866,50,562.732254
-3.373528,50,562.783319
-9.635254,50,562.834631
-3.945752,50,562.884767
-4.521744,50,562.93498
-2.910513,50,562.985691
-5.122653,50,563.035598
-4.02912,50,563.086049
-5.22114,50,563.13574
-6.012464,50,563.185911
-2.820307,50,563.236265
-2.603404,50,563.286889
-1.745411,50,563.33815
-2.15288,50,563.387915
-3.354807,50,563.438856
-4.578002,50,563.489022
-4.409474,50,563.540102
-6.093908,50,563.59013
-5.562249,50,563.643397
-1.570721,50,563.691764
-6.316512,50,563.738813
-5.005391,50,563.785712
-3.989584,50,563.832643
-8.084867,50,563.881382
-7.90616,50,563.928908
-2.405269,50,563.976085
-7.993485,50,564.023342
-6.606305,50,564.07029
-2.152674,50,564.118542
-5.697819,50,564.168725
-7.520916,50,564.219545
-4.569642,50,565.679203
-5.754983,50,565.729842
-4.492295,50,565.780429
-3.506877,50,565.830753
-2.5278,50,565.881997
-11.587975,50,565.932737
-4.077046,50,565.982844
-4.426823,50,566.033112
-7.355864,50,566.084109
-2.294091,50,566.134877
-7.413515,50,566.185742
-5.634246,50,566.237022
-2.049143,50,566.286855
-5.301767,50,566.336936
-2.440864,50,566.387522
-3.733822,50,566.438026
-5.156529,50,566.488196
-4.012035,50,566.538304
-6.07693,50,566.588129
-0.767662,50,566.638081
-5.643912,50,566.688154
-2.859182,50,566.738146
-3.538068,50,566.788204
-11.561228,50,566.838099
-7.791152,50,566.888214
-1.253464,50,566.938444
-6.635865,50,566.988649
-3.818119,50,567.038708
-6.716111,50,567.089149
-11.800079,50,567.139926
-4.280045,50,567.190476
-5.621689,50,567.240778
-3.255455,50,567.291744
-1.564772,50,567.341612
-3.308441,50,567.391581
-3.684099,50,567.441052
-3.550844,50,567.491139
-5.066252,50,567.540677
-11.204398,50,567.591526
-6.657817,50,567.641923
-3.180244,50,567.691571
-4.447254,50,569.103463
-3.6282,50,569.153409
-5.862366,50,569.20406
-3.840188,50,569.254753
-4.885291,50,569.304887
-4.317484,50,569.354745
-2.83407,50,569.404553
-4.478138,50,569.4551
-5.326137,50,569.50568
-1.760981,50,569.555828
-5.970466,50,569.606354
-2.72506,50,569.656477
-5.371515,50,569.707009
-7.40988,50,569.756887
-7.763659,50,569.807515
-3.002908,50,569.857256
-4.728264,50,569.907203
-4.714857,50,569.957366
-3.288733,50,570.007294
-8.07465,50,570.058271
-5.597076,50,570.108311
-6.453543,50,570.158484
-6.217621,50,570.208363
-5.473798,50,570.258291
-7.405118,50,570.308584
-5.838854,50,570.359088
-4.701529,50,570.408726
-8.288498,50,570.458494
-1.173161,50,570.5083
-5.880494,50,570.559165
-5.00804,50,570.609862
-4.731722,50,570.660051
-7.178825,50,570.710329
-5.617102,50,570.760083
-4.382756,50,570.809856
-4.043192,50,570.859664
-3.757795,50,570.909672
-1.7949,50,570.959788
-2.71842,50,571.00977
-7.197503,50,571.060178
-4.883671,50,571.110318
-7.240651,50,572.555066
-1.419337,50,572.605178
-4.417377,50,572.655418
-6.802687,50,572.706648
-1.96051,50,572.756538
-6.349043,50,572.805394
-4.167481,50,572.856353
-9.147421,50,572.906465
-4.452855,50,572.954865
-3.585291,50,573.005281
-6.083219,50,573.056155
-2.803379,50,573.107684
-3.065765,50,573.158747
-3.696422,50,573.208944
-3.139372,50,573.259771
-3.007987,50,573.31025
-5.613436,50,573.36054
-5.058756,50,573.411349
-1.742031,50,573.462235
-5.826437,50,573.512171
-5.789846,50,573.562225
-4.875517,50,573.612666
-8.809355,50,573.663586
-2.826542,50,573.714073
-6.307785,50,573.76414
-4.91707,50,573.814363
-4.444089,50,573.864257
-13.941977,50,573.91427
-5.275653,50,573.965024
-6.354839,50,574.015335
-4.735207,50,574.065486
-7.443845,50,574.116042
-7.79455,50,574.166486
-5.561063,50,574.217122
-6.28806,50,574.267952
-6.753702,50,574.318001
-5.460853,50,574.368176
-10.013342,50,574.418485
-3.681138,50,574.468811
-6.448379,50,574.51984
-6.152841,50,574.569453
-4.618764,50,575.992943
-4.839091,50,576.043087
-4.977607,50,576.092881
-5.878991,50,576.143059
-3.126948,50,576.190665
-6.800689,50,576.237033
-4.335972,50,576.283679
-2.801441,50,576.330099
-4.949561,50,576.376952
-3.696441,50,576.425246
-6.128081,50,576.472871
-4.712627,50,576.519923
-5.466722,50,576.567606
-5.608557,50,576.61458
-4.722253,50,576.664936
-2.782143,50,576.714631
-3.338956,50,576.764426
-5.261187,50,576.814732
-3.398508,50,576.864733
-5.277741,50,576.914918
-13.776032,50,576.964539
-4.907955,50,577.013572
-15.206815,50,577.067476
-7.805443,50,577.130029
-4.602056,50,577.180713
-1.247726,50,577.230872
-4.559683,50,577.280924
-5.262257,50,577.331983
-5.71727,50,577.382427
-6.036738,50,577.432562
-5.617907,50,577.483224
-3.636715,50,577.533361
-5.807617,50,577.584179
-8.743165,50,577.634399
-3.029705,50,577.685327
-4.473056,50,577.73466
-3.939734,50,577.784425
-4.007085,50,577.835637
-7.769352,50,577.88579
-4.439878,50,577.937692
-5.441317,50,577.988353
-12.112172,50,579.425528
-1.920335,50,579.475682
-8.099234,50,579.525129
-9.637562,50,579.575443
-3.757507,50,579.625346
-4.152153,50,579.675531
-6.173818,50,579.725012
-11.971478,50,579.774546
-7.328358,50,579.823957
-2.53072,50,579.874581
-10.753144,50,579.925666
-3.800367,50,579.974937
-4.601093,50,580.025488
-2.855267,50,580.074572
-10.856601,50,580.124345
-3.734222,50,580.173561
-5.654468,50,580.22387
-2.607137,50,580.273688
-4.883124,50,580.322848
-3.133805,50,580.370618
-3.103478,50,580.416749
-4.861184,50,580.463017
-8.323536,50,580.50979
-7.110531,50,580.556198
-4.309818,50,580.606614
-8.287011,50,580.657017
-8.044608,50,580.706874
-5.375415,50,580.753443
-5.609304,50,580.799813
-3.732883,50,580.846317
-3.234127,50,580.892698
-5.465967,50,580.9412
-4.090061,50,580.990778
-4.175491,50,581.040514
-5.587346,50,581.090415
-11.070896,50,581.140771
-6.653605,50,581.191112
-12.732542,50,581.240636
-1.778784,50,581.2902
-3.835214,50,581.340335
-3.413305,50,581.389727
-6.242501,50,582.837385
-9.290365,50,582.887528
-4.861467,50,582.937976
-4.008565,50,582.988363
-5.787911,50,583.038824
-5.912682,50,583.088578
-4.305289,50,583.138512
-6.67932,50,583.189149
-7.661471,50,583.240049
-2.446983,50,583.289851
-3.90678,50,583.339968
-4.868928,50,583.390023
-8.966674,50,583.440014
-4.123986,50,583.490428
-1.533488,50,583.541754
-5.45161,50,583.592386
-6.719581,50,583.642723
-3.759574,50,583.693383
-3.705767,50,583.743545
-3.424989,50,583.793699
-4.394545,50,583.844304
-9.632059,50,583.894612
-8.27953,50,583.946147
-4.587017,50,583.99673
-3.013211,50,584.047349
-2.643211,50,584.098274
-5.115885,50,584.148419
-13.822658,50,584.198936
-6.271049,50,584.249273
-5.698206,50,584.300005
-3.92745,50,584.35231
-11.887089,50,584.406018
-5.386285,50,584.456408
-2.016961,50,584.506372
-4.234181,50,584.556785
-6.109047,50,584.607001
-6.709081,50,584.65821
-5.994522,50,584.707948
-6.253456,50,584.760295
-5.40199,50,584.807304
-4.317257,50,584.854278
-2.182874,50,586.290312
-3.84845,50,586.340849
-2.074176,50,586.391991
-4.456375,50,586.442168
-8.35841,50,586.492999
-2.725023,50,586.562617
-9.528861,50,586.61311
-4.666781,50,586.663444
-5.39447,50,586.714046
-5.118122,50,586.764593
-4.637055,50,586.815019
-1.468145,50,586.866002
-6.063228,50,586.916919
-4.308627,50,586.967575
-2.910325,50,587.017856
-5.020308,50,587.067767
-3.700831,50,587.117998
-1.977337,50,587.168469
-4.810357,50,587.218927
-4.209431,50,587.270241
-7.975149,50,587.319747
-2.425175,50,587.371931
-6.29045,50,587.421789
-5.136029,50,587.47252
-14.130451,50,587.52321
-6.27717,50,587.573279
-6.563497,50,587.623386
-2.905879,50,587.673321
-7.086132,50,587.723157
-6.928888,50,587.773536
-2.936728,50,587.823492
-5.471101,50,587.873446
-11.672304,50,587.923308
-7.105408,50,587.973231
-5.198532,50,588.023397
-9.055972,50,588.073629
-9.709889,50,588.123829
-6.053726,50,588.174496
-3.567724,50,588.224612
-4.92618,50,588.274552
-10.785906,50,588.325417
-5.446643,50,589.736589
-5.917424,50,589.787035
-6.078317,50,589.837166
-2.448148,50,589.885937
-4.572409,50,589.936633
